AGNO_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;MRUN;DOC_GENERO;DOC_FEC_NAC;NIVEL;PF_PJE;PF_ESC;PF_Cat_Carrera;INSTR_PJE;INSTR_ESC
2019;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;16033129;1;196104;4;2,18;B;D;2,31;B
2019;25929;2;COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;11910887;2;196303;2;2,4;B;C;-1;N/A
2019;13591;7;CENTRO INTEGRAL DE ADULTOS LIMARI;4;43;4301;OVALLE;42;LIMARÍ;2;1;1;18290355;1;195508;6;2;B;D;2,7;C
2019;3207;7;ESCUELA PEDRO ANTONIO GONZALEZ;7;71;7103;CUREPTO;72;TALCA;2;1;0;15354491;1;195405;3;1,5;I;E;1,7;I
2019;9982;1;LICEO COMERCIAL MOLINA LAVIN;13;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;5;4;0;935638;1;195208;7;2,15;B;D;-1;N/A
2019;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;20752618;1;195712;4;2,25;B;D;2,65;C
2019;16958;7;COLEGIO  ARTISTICO SOL DEL  ILLIMANI;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;13307184;2;195201;3;1,65;I;E;1,89;I
2019;24638;7;LICEO MIGUEL DE CERVANTES Y SAAVEDRA;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;5776932;1;195203;4;2,82;C;B;2,99;C
2019;4810;0;ESCUELA ALMIRANTE JORGE MONTT ÁLVAREZ;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;9132945;2;195705;3;1,92;I;E;2,45;B
2019;5663;4;COMPLEJO EDUCACIONAL PADRE OSCAR MOSER;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;3;2;0;20035646;1;195708;4;2,38;B;C;-1;N/A
2019;7202;8;ESCUELA PROYECTO DE FUTURO;14;141;14107;PAILLACO;141;VALDIVIA;2;1;0;13120069;1;195703;3;1,8;I;E;2,38;B
2019;1456;7;ESCUELA ANA JESUS IBACACHE;5;55;5503;HIJUELAS;51;QUILLOTA;2;1;1;24271645;2;195701;1;1,48;I;E;2,09;B
2019;5921;8;COMPLEJO EDUCACIONAL PADRE NICOLAS;9;91;9119;VILCÚN;92;CAUTÍN NORTE;3;2;0;22283826;2;196005;7;2,44;B;C;-1;N/A
2019;3645;5;LICEO VIDA NUEVA;16;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;19803670;1;195410;6;1,88;I;E;2,43;B
2019;11286;0;LICEO HERIBERTO SOTO SOTO;6;63;6301;SAN FERNANDO;62;COLCHAGUA;1;1;0;24252564;1;195402;6;2,2;B;D;2,62;C
2019;9298;3;LICEO INDIRA GANDHI;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;5313892;2;195611;2;2,35;B;C;2,71;C
2019;8437;9;ESC. CAPITAN ARTURO PRAT CHACON;12;121;12101;PUNTA ARENAS;121;MAGALLANES;1;1;0;18144122;2;195107;2;2,08;B;D;2,55;C
2019;904;0;ESCUELA CAMPO LINDO;4;43;4301;OVALLE;42;LIMARÍ;2;1;1;4518694;1;195504;2;2,75;C;B;2,95;C
2019;162;7;ESCUELA SIBAYA;1;14;1404;HUARA;11;IQUIQUE;2;1;1;7409640;1;195308;2;1,6;I;E;2,06;B
2019;4733;3;LICEO ANITA SERRANO SEPULVEDA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1370066;2;195509;4;2,15;B;D;2,39;B
2019;10105;2;ESCUELA FEDERICO ACEVEDO SALAZAR;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;6;5;0;21440281;2;195607;1;2,05;B;D;2,43;B
2019;40025;4;LICEO REQUINOA;6;61;6116;REQUÍNOA;61;CACHAPOAL;2;1;0;10479628;1;195503;4;2;B;D;2,2;B
2019;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;151;15101;ARICA;151;ARICA;2;1;0;5147815;2;195604;2;2,59;C;B;3,15;D
2019;26333;8;C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;19614105;1;195304;6;1,8;I;E;2,38;B
2019;25783;4;COLEGIO POLIV. ARZOBISPO MANUEL VICUNA;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;11259303;2;196812;2;2,5;B;C;-1;N/A
2019;8499;9;INTERNADO NACIONAL BARROS ARANA;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;24359966;1;195507;4;1,9;I;E;2,24;B
2019;9844;2;COLEGIO EL ALMENDRO;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;1844974;2;195707;4;2,35;B;C;-1;N/A
2019;12255;6;COLEGIO ALCAZAR;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;23525639;2;195803;5;1,75;I;E;2,35;B
2019;22540;1;INSTITUTO ITALIA DE VALDIVIA;14;141;14101;VALDIVIA;141;VALDIVIA;2;1;0;23459146;1;195604;4;2,25;B;D;2,35;B
2019;10452;3;LICEO PUENTE ALTO;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;15912194;1;195107;4;2,68;C;B;2,91;C
2019;228;3;ESCUELA BASICA VADO DE TOPATER;2;22;2201;CALAMA;22;EL LOA;1;1;0;8499140;2;195612;2;1,55;I;E;2,43;B
2019;3110;0;COMPLEJO EDUCACIONAL MAULE;7;71;7105;MAULE;72;TALCA;2;1;0;18769306;1;195706;3;2,16;B;D;2,6;C
2019;8345;3;LICEO JOSEFINA AGUIRRE MONTENEGRO;11;111;11101;COYHAIQUE;111;COYHAIQUE;2;1;0;11093594;2;195606;4;2,2;B;D;2,62;C
2019;1147;9;ESCUELA FERNANDO GARCIA OLDINI;5;54;5404;PETORCA;51;QUILLOTA;2;1;1;10625926;1;195709;3;2,25;B;D;2,45;B
2019;4337;0;ESCUELA BASICA LA HOYADA;8;83;8309;QUILLECO;82;BIOBÍO;2;1;1;9011372;1;195111;2;2,55;C;B;2,93;C
2019;3747;8;ESCUELA FRANCISCO MOYA CLEMENT;16;163;16301;SAN CARLOS;81;ÑUBLE;2;1;0;17976169;2;195712;6;2,63;C;B;2,88;C
2019;10401;9;ESCUELA BASICA SANTA TERESA DEL CARMELO;13;133;13301;COLINA;137;SANTIAGO NORTE;1;1;0;20565194;2;196101;3;2,13;B;D;2,58;C
2019;119;8;ESCUELA CENTENARIO;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;13779235;2;195504;5;1,95;I;E;2,37;B
2019;3206;9;ESCUELA FRAY PEDRO ARMENGOL VALENZUELA;7;71;7103;CUREPTO;72;TALCA;2;1;1;9141040;2;195704;3;2,1;B;D;2,26;B
2019;7326;1;LICEO INDUSTRIAL OSORNO;10;103;10301;OSORNO;103;OSORNO;2;1;0;22270600;1;195909;4;2,15;B;D;2,29;B
2019;10567;8;ESCUELA MAHUIDA;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;1;0;20555391;2;195706;2;2,18;B;D;2,34;B
2019;20;5;ESCUELA TUCAPEL;15;151;15101;ARICA;151;ARICA;2;1;0;10780314;2;195710;3;2,82;C;B;3,19;D
2019;1504;0;LICEO TÉCNICO DE VALPARAÍSO;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;1;0;14679318;2;195307;7;1,8;I;E;2,18;B
2019;5345;7;ESCUELA LUIS CRUZ MARTINEZ;9;92;9203;CURACAUTÍN;91;MALLECO;2;1;0;15781508;2;195709;5;1;I;E;1,39;I
2019;4927;1;ESCUELA COLICO ALTO;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;2;1;1;22465558;2;195712;3;2,25;B;D;2,45;B
2019;4814;3;ESCUELA ETHEL HENCK DE GRANT;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;1;19048557;2;195804;3;2,4;B;C;2,94;C
2019;4454;7;ESCUELA CANADA;8;83;8306;NACIMIENTO;82;BIOBÍO;2;1;0;15297782;1;195904;3;2,13;B;D;2,58;C
2019;24883;5;ESCUELA BÁSICA MUNICIPAL SAN LUIS;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;16448622;2;195506;3;2,45;B;C;2,77;C
2019;3799;0;ESCUELA CHACAY;16;163;16303;ÑIQUÉN;81;ÑUBLE;2;1;1;11617877;1;195501;3;2,13;B;D;2,88;C
2019;9811;6;ESCUELA PART. REPUBLICA ALEMANIA FEDERAL;13;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;8068682;1;195801;2;1,8;I;E;-1;N/A
2019;10747;6;ESCUELA TERESA DE CALCUTA;13;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;23774476;2;195606;3;1,9;I;E;2,24;B
2019;1206;8;C.E.I.A DR. OSVALDO ROJAS GONZALEZ;5;53;5301;LOS ANDES;52;LOS ANDES;2;1;0;2791371;2;196601;6;2,7;C;B;2,82;C
2019;3090;2;ESCUELA EL COLORADO;7;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;8687799;1;195907;3;2,75;C;B;2,85;C
2019;2467;8;ESCUELA BAS.ABEL BOUCHON FAURE;6;63;6301;SAN FERNANDO;62;COLCHAGUA;1;1;1;1203823;2;195707;5;1,79;I;E;2,37;B
2019;8553;7;ESCUELA DE ADULTOS  JORGE ALESSANDRI R.;13;131;13127;RECOLETA;137;SANTIAGO NORTE;2;1;0;20952338;2;194807;6;2,2;B;D;2,32;B
2019;2078;8;COMPLEJO EDUCACIONAL CLARA SOLOVERA;5;56;5604;EL QUISCO;54;SAN ANTONIO;2;1;0;14387410;2;195709;4;2,3;B;C;2,68;C
2019;10207;5;ESCUELA REBECA MATTE BELLO;13;131;13128;RENCA;134;SANTIAGO PONIENTE;1;1;0;19202907;2;195204;3;1,95;I;E;2,27;B
2019;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;19481388;1;196705;7;2,43;B;C;2,46;B
2019;5001;6;ESCUELA ARTURO HUGHES CERNA;8;81;8102;CORONEL;83;CONCEPCIÓN;2;1;0;3689889;2;195612;3;1,95;I;E;2,37;B
2019;11743;9;COLEGIO BASICO LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;22748597;2;195703;3;2,71;C;B;3,13;D
2019;2560;7;ESC. MUNICIPAL LA LAJUELA;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;13565249;2;195103;3;1;I;E;1,1;I
2019;13590;9;COLEGIO DE ADMINISTRACION Y COMERCIO EL INGENIO;4;43;4301;OVALLE;42;LIMARÍ;2;1;0;22517854;2;195106;2;2,43;B;C;2,96;C
2019;10667;4;LICEO  MARIA CARVAJAL FUENZALIDA;13;134;13404;PAINE;132;SANTIAGO SUR;2;1;1;18380504;1;195302;4;2,15;B;D;2,29;B
2019;17828;4;ESCUELA EVANGÉLICA BETH-EL;16;161;16101;CHILLÁN;81;ÑUBLE;3;2;0;19584084;2;195401;2;2,23;B;D;-1;N/A
2019;4166;1;LICEO TECNICO JUANITA FERNANDEZ SOLAR;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;11244919;1;195208;4;2,23;B;D;2,64;C
2019;10782;4;ESCUELA IGNACIO SERRANO MONTANER;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;5964621;1;195409;3;1,95;I;E;2,27;B
2019;5470;4;ESCUELA BASICA REPUBLICA DE ITALIA;9;92;9207;LUMACO;91;MALLECO;2;1;0;15332414;1;195204;3;2,2;B;D;2,92;C
2019;527;4;COLEGIO HEROES DE LA CONCEPCION;4;41;4101;LA SERENA;41;ELQUI;1;1;0;16695772;2;194904;3;2,25;B;D;2,55;C
2019;15769;4;LICEO TÉCNICO SANTA CRUZ DE TRIANA;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;18367968;1;195107;7;1;I;E;1,2;I
2019;1269;6;ESCUELA JOHN F KENNEDY;5;57;5701;SAN FELIPE;52;LOS ANDES;2;1;0;23768941;2;195706;2;2,25;B;D;2,25;B
2019;6770;9;COLEGIO DE MUSICA JUAN SEBASTIAN BACH;14;141;14101;VALDIVIA;141;VALDIVIA;2;1;0;4950214;2;195603;4;2,2;B;D;2,62;C
2019;1681;0;COLEGIO REPUBLICA DE COLOMBIA;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;1;0;10492489;1;195408;3;2,85;C;B;3,11;D
2019;4843;7;ESCUELA BÁSICA LISA ENRIQUETA PETER TEUBNER;8;81;8111;TOMÉ;83;CONCEPCIÓN;2;1;0;14926194;2;195803;2;2,62;C;B;2,97;C
2019;10573;2;CENTRO EDUCACIONAL MATIAS COUSINO;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;2;1;0;7047643;1;195510;4;1,4;I;E;1,54;I
2019;22532;0;ESCUELA EL BOSQUE;14;141;14101;VALDIVIA;141;VALDIVIA;2;1;0;4033374;2;195601;3;2,4;B;C;2,74;C
2019;12;4;ESCUELA GRAL JOSE MIGUEL CARRERA;15;151;15101;ARICA;151;ARICA;2;1;0;9825712;2;195207;3;2,15;B;D;2,89;C
2019;10753;0;ESCUELA REPUBLICA CHECA;13;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;23594232;2;195403;3;2,5;B;C;2,5;B
2019;1689;6;ESCUELA ORO NEGRO;5;51;5103;CONCÓN;53;VALPARAÍSO;2;1;0;7170148;1;195805;3;2,55;C;B;2,73;C
2019;1;9;LICEO POLITECNICO ARICA;15;151;15101;ARICA;151;ARICA;2;1;0;21763980;1;195407;7;1,71;I;E;2,03;B
2019;6882;9;ESCUELA RURAL LINGUENTO;14;141;14106;MARIQUINA;141;VALDIVIA;2;1;1;22990000;1;195712;2;1,32;I;E;2,09;B
2019;8498;0;LICEO DARIO SALAS;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;21422360;1;195408;4;2,53;C;B;2,72;C
2019;7339;3;ESCUELA N.88 CANADA;10;103;10301;OSORNO;103;OSORNO;2;1;0;7021829;1;195510;3;1,85;I;E;2,41;B
2019;6113;1;ESCUELA INDUSTRIAL SAN JOSE;9;91;9120;VILLARRICA;93;CAUTÍN SUR;3;2;0;2087902;1;195109;4;1,95;I;E;-1;N/A
2019;18014;9;ESCUELA BASICA LOS CONQUISTADORES;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;20246259;1;195509;3;1,5;I;E;1,8;I
2019;4988;3;ESCUELA RAFAEL SOTOMAYOR BAEZA;8;81;8102;CORONEL;83;CONCEPCIÓN;2;1;0;24005437;1;195712;3;2,44;B;C;2,76;C
2019;4050;9;ESCUELA MARIA TERESA MARCHANT CONTRERAS;16;162;16203;COELEMU;81;ÑUBLE;2;1;0;4953345;1;195703;2;2,35;B;C;3,01;D
2019;3205;0;LICEO LUIS EDMUNDO CORREA ROJAS;7;71;7103;CUREPTO;72;TALCA;2;1;0;13784929;1;195409;4;2,53;C;B;2,82;C
2019;7924;3;ESCUELA RURAL SAN ANDRES;10;101;10104;FRESIA;101;LLANQUIHUE;2;1;1;14477863;1;195104;3;1,85;I;E;2,51;C
2019;4589;6;LICEO LUCERO GONZALEZ;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;19048828;1;195610;4;1,78;I;E;1,97;I
2019;2742;1;COLEGIO URUGUAY;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;12621938;1;195408;3;2,03;B;D;2,52;C
2019;11287;9;LICEO BERTA ZAMORANO LIZANA;6;61;6104;COLTAUCO;61;CACHAPOAL;2;1;0;15039335;1;195304;7;2,07;B;D;2,54;C
2019;968;7;LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES;4;42;4201;ILLAPEL;43;CHOAPA;2;1;0;22194698;1;195407;7;2,22;B;D;2,53;C
2019;5140;3;ESCUELA BASICA FEDERICO GANA;8;82;8203;CAÑETE;84;ARAUCO;2;1;1;22796833;1;195511;3;2,15;B;D;2,59;C
2019;9673;3;ESCUELA PARTICULAR ARTURO MATTE LARRAIN;13;131;13131;SAN RAMÓN;132;SANTIAGO SUR;3;2;0;22563775;1;195102;2;2,2;B;D;-1;N/A
2019;5064;4;ESCUELA FERMIN IBARRA FRITZ;8;82;8202;ARAUCO;84;ARAUCO;2;1;1;3263861;1;195302;2;2,2;B;D;2,62;C
2019;4163;7;LICEO LOS ÁNGELES A-59;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;953054;1;195509;4;1,73;I;E;2,34;B
2019;8352;6;LICEO REPUBLICA ARGENTINA;11;111;11101;COYHAIQUE;111;COYHAIQUE;2;1;0;6209452;1;195604;7;2,27;B;C;2,46;B
2019;4713;9;ESCUELA THOMAS JEFFERSON D 465;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;16119636;2;195301;2;2,18;B;D;2,81;C
2019;9283;5;ESCUELA BELLAVISTA;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;19820808;2;195504;2;2,2;B;D;2,42;B
2019;2732;4;LICEO FERNANDO LAZCANO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;8026635;1;195204;4;1,78;I;E;2,27;B
2019;5393;7;LICEO BICENTENARIO POLITECNICO MANUEL MONTT;9;92;9211;VICTORIA;91;MALLECO;2;1;0;20678839;1;195711;7;2,33;B;C;2,7;C
2019;705;6;LICEO POLITECNICO DE OVALLE;4;43;4301;OVALLE;42;LIMARÍ;2;1;0;19727269;1;195609;7;1,99;I;E;2,39;B
2019;4405;9;ESCUELA BLANCO ENCALADA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;5829381;1;195604;3;2,15;B;D;2,79;C
2019;1354;4;LICEO BICENTENARIO POLIVALENTE FERNANDO SILVA CASTELLÓN;5;57;5702;CATEMU;52;LOS ANDES;2;1;0;21551562;1;195705;4;1,98;I;E;2,19;B
2019;2980;7;ESCUELA SANTA MARTA;7;71;7101;TALCA;72;TALCA;2;1;1;18035256;1;195210;3;1,65;I;E;2,19;B
2019;7049;1;CENTRO EDUCATIVO FERNANDO SANTIVAN;14;141;14108;PANGUIPULLI;141;VALDIVIA;1;1;0;5570494;1;195402;4;2,5;B;C;2,8;C
2019;124;4;LICEO LUIS CRUZ MARTINEZ;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;8059541;1;195603;7;1,8;I;E;1,88;I
2019;10555;4;ESCUELA BASICA BASE EL BOSQUE;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;2;1;0;6518138;1;195506;3;2,25;B;D;2,65;C
2019;218;6;LICEO FRANCISCO DE AGUIRRE;2;22;2201;CALAMA;22;EL LOA;1;1;0;3899296;1;195108;4;2,03;B;D;2,12;B
2019;2005;2;ESCUELA BASICA LAGUNILLAS;5;51;5102;CASABLANCA;53;VALPARAÍSO;2;1;0;4104492;1;195509;3;1,85;I;E;2,21;B
2019;5394;5;LICEO JORGE ALESSANDRI RODRIGUEZ;9;92;9211;VICTORIA;91;MALLECO;2;1;0;15028121;2;195505;4;1,8;I;E;2,28;B
2019;25770;2;LICEO NACIONAL DE MAIPU;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;19153813;1;195601;4;1,6;I;E;2,26;B
2019;10673;9;ESCUELA BASICA F-N°835 HERMANOS SANCHEZ CERDA;13;134;13404;PAINE;132;SANTIAGO SUR;2;1;1;10469998;1;195409;3;1;I;E;1;I
2019;10522;8;ESCUELA BASICA G-N°643 SAN JUAN DE PIRQUE;13;132;13202;PIRQUE;136;CORDILLERA;1;1;1;10014485;1;195507;3;1,65;I;E;2,29;B
2019;10667;4;LICEO  MARIA CARVAJAL FUENZALIDA;13;134;13404;PAINE;132;SANTIAGO SUR;2;1;1;11482585;1;195504;4;2,43;B;C;2,66;C
2019;9695;4;LICEO POLIVALENTE EUGENIO PEREIRA SALAS;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;16275689;2;195706;3;2,06;B;D;2,34;B
2019;11230;5;COLEGIO DE ADULTOS PROFESOR MANUEL GUERRERO CEBALLOS;5;55;5501;QUILLOTA;51;QUILLOTA;2;1;0;7706030;1;195506;6;2,05;B;D;2,53;C
2019;9625;3;ESCUELA BASICA VILLA LA CULTURA;13;131;13131;SAN RAMÓN;132;SANTIAGO SUR;2;1;0;16436163;1;195404;3;2,15;B;D;2,59;C
2019;9721;7;ESCUELA NEMESIO ANTUNEZ;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;2;1;0;11169240;1;195311;3;1,95;I;E;2,37;B
2019;1464;8;LICEO DE LIMACHE;5;58;5802;LIMACHE;51;QUILLOTA;2;1;0;22294758;2;195705;4;2,23;B;D;2,64;C
2019;7049;1;CENTRO EDUCATIVO FERNANDO SANTIVAN;14;141;14108;PANGUIPULLI;141;VALDIVIA;1;1;0;16577353;1;195704;4;2,25;B;D;2,65;C
2019;5567;0;LICEO TECNOLÓGICO DE LA ARAUCANIA;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;1;0;8437037;1;195507;4;1,95;I;E;2,37;B
2019;5006;7;ESCUELA BASICA PATAGUAL;8;81;8102;CORONEL;83;CONCEPCIÓN;2;1;1;16640627;1;195703;3;2,23;B;D;2,74;C
2019;8346;1;ESCUELA VICTOR DOMINGO SILVA;11;111;11101;COYHAIQUE;111;COYHAIQUE;2;1;0;1961854;1;195508;3;2,05;B;D;2,53;C
2019;12;4;ESCUELA GRAL JOSE MIGUEL CARRERA;15;151;15101;ARICA;151;ARICA;2;1;0;9727553;2;195603;3;2,89;C;B;3,33;D
2019;9631;8;ESCUELA ESPECIAL DE ADULTOS;13;131;13131;SAN RAMÓN;132;SANTIAGO SUR;2;1;0;3521748;1;195311;6;2,23;B;D;2,64;C
2019;1969;0;COLEGIO CHARLES DARWIN;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;1;1;0;15925830;2;195602;3;2,35;B;C;2,71;C
2019;5525;5;ESC. BASICA CAUPOLICAN;9;92;9208;PURÉN;91;MALLECO;2;1;1;13367121;2;195901;2;2,4;B;C;2,74;C
2019;1610;1;COLEGIO ALBERTO HURTADO SEGUNDO;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;3;2;0;9360273;2;195202;2;2,65;C;B;-1;N/A
2019;9875;2;ESCUELA CERRILLOS;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;2;1;0;22881246;2;195711;2;2,15;B;D;2,59;C
2019;8033;0;ESCUELA RURAL LA ESTANCIA;10;102;10201;CASTRO;102;CHILOÉ;1;1;1;7087829;2;195508;2;2;B;D;2,5;B
2019;735;8;ESCUELA LA QUIROGA;4;43;4301;OVALLE;42;LIMARÍ;2;1;1;3248336;1;195301;2;1,9;I;E;2,44;B
2019;10010;2;MUSTAFA KEMAL ATATURK;13;131;13117;LO PRADO;134;SANTIAGO PONIENTE;6;5;0;18807916;2;196011;2;2,05;B;D;2,33;B
2019;9680;6;COMPLEJO EDUC.STA.RITA DE CASIA-ANEXO 1;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;2149758;1;195305;2;2,13;B;D;-1;N/A
2019;786;2;ESCUELA BASICA LA HUERTA;4;43;4305;RÍO HURTADO;42;LIMARÍ;2;1;1;1853219;1;195603;2;2,35;B;C;2,71;C
2019;3623;4;ESCUELA CARRERAS CORTAS;7;72;7202;CHANCO;74;CAUQUENES;2;1;1;15785473;1;195204;2;1;I;E;1,26;I
2019;22532;0;ESCUELA EL BOSQUE;14;141;14101;VALDIVIA;141;VALDIVIA;2;1;0;23337965;1;195205;3;2,63;C;B;2,98;C
2019;10970;3;LICEO JORGE ALESSANDRI RODRIGUEZ;2;22;2201;CALAMA;22;EL LOA;1;1;0;20105605;2;195608;4;2,17;B;D;2,4;B
2019;10290;3;ESCUELA LAS CANTERAS;13;131;13107;HUECHURABA;137;SANTIAGO NORTE;2;1;0;869215;1;195811;3;1,95;I;E;2,27;B
2019;12617;9;ESCUELA ESTRELLA DEL SUR;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;0;18878380;1;195309;3;2;B;D;2,2;B
2019;5663;4;COMPLEJO EDUCACIONAL PADRE OSCAR MOSER;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;3;2;0;21908868;1;195507;7;2,07;B;D;-1;N/A
2019;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;2758902;1;195603;3;2,28;B;C;2,87;C
2019;9631;8;ESCUELA ESPECIAL DE ADULTOS;13;131;13131;SAN RAMÓN;132;SANTIAGO SUR;2;1;0;7350007;1;195605;6;2,53;C;B;2,72;C
2019;2083;4;ESC.PART. SAN MIGUEL ARCANGEL;5;56;5604;EL QUISCO;54;SAN ANTONIO;3;2;0;23911518;2;195003;2;2;B;D;-1;N/A
2019;10545;7;LICEO IND. MIGUEL AYLWIN GAJARDO;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;1;0;11587429;1;195203;7;2,07;B;D;2,74;C
2019;31074;3;LICEO BICENTENARIO DE NIÑAS DE MAIPU;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;2508684;2;196712;3;2,25;B;D;2,75;C
2019;9690;3;CENTRO DUC.CARDENAL JOSE MARIA CARO;13;131;13116;LO ESPEJO;132;SANTIAGO SUR;2;1;0;12576497;1;195211;6;2,1;B;D;2,36;B
2019;9077;8;COMPLEJO EDUC.MUN. BRIGIDA  WALKER.;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;1;0;22556892;2;195912;7;1,07;I;E;1,74;I
2019;2406;6;LICEO MUNICIPAL LUIS GREGORIO VALENZUELA LAVIN;6;61;6103;COINCO;61;CACHAPOAL;2;1;0;8403582;2;195602;4;1,83;I;E;2,4;B
2019;10686;0;LICEO MUNICIPAL POETISA GABRIELA MISTRAL;13;134;13403;CALERA DE TANGO;132;SANTIAGO SUR;1;1;1;13614919;2;195609;2;2,33;B;C;2,6;C
2019;10556;2;ESCUELA ALEMANIA;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;1;0;1966541;1;195806;3;2,05;B;D;2,53;C
2019;19906;0;LICEO POLITECNICO EMA ESPINOZA CORREA;9;91;9108;LAUTARO;92;CAUTÍN NORTE;2;1;0;6097779;2;196201;5;2,54;C;B;3,02;D
2019;24520;8;ESC. BAS.MUNICIPAL MERCEDES FONTECILLA;13;131;13125;QUILICURA;137;SANTIAGO NORTE;2;1;0;17372080;1;195410;3;1,8;I;E;2,38;B
2019;2347;7;ESC.PARROCO M.BUSTAMANTE;6;61;6117;SAN VICENTE;61;CACHAPOAL;1;1;1;8894465;1;195209;3;2,17;B;D;2,7;C
2019;2835;5;LICEO POLIVALENTE DE MOLINA;7;73;7304;MOLINA;71;CURICÓ;2;1;0;23298050;2;195304;4;2,25;B;D;2,65;C
2019;2817;7;ESCUELA SAN CRISTOBAL;7;73;7308;TENO;71;CURICÓ;2;1;1;18399636;1;195211;3;2,08;B;D;2,35;B
2019;9586;9;LICEO MUNICIPALIZADO ARAUCANIA;13;131;13131;SAN RAMÓN;132;SANTIAGO SUR;2;1;0;8654444;1;195501;6;2,15;B;D;2,49;B
